gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	direction	significant_fdr
Gmeb2	163.18661768180465	1.666302701384327	0.12529751846359852	13.29876857751514	2.353118784818424e-40	1.8966137405636496e-38	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Cd7	57.31903272773389	8.665790680533666	0.6519934435711435	13.29122365566868	2.6028644534505802e-40	2.0830299640238543e-38	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Mapre1	1028.1174230148683	1.159785097879919	0.08726759558966377	13.289985704811688	2.646287688923071e-40	2.10286692125408e-38	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Vasn	173.39193058673078	6.45800134313825	0.487693780405609	13.241918602626443	5.024856801123365e-40	3.965068821250073e-38	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Dhx40	588.0442230939029	1.7393187969526165	0.13180398714954517	13.196253274031692	9.220847105907074e-40	7.225558246045516e-38	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Sbno2	2232.3095781934558	2.6466505985204445	0.20062820719361357	13.191817020855545	9.779921583590654e-40	7.610802424085307e-38	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ube2h	634.1058488883027	1.6795948020671356	0.1275297492052077	13.170219596092085	1.302183678964475e-39	1.0064274406462422e-37	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Dgkd	1012.5671059027125	1.4373821953990031	0.10948365130802255	13.128738201789194	2.2538062580138897e-39	1.7300646132944716e-37	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Trib1	3291.147533604255	2.2599553161647683	0.1721952352389993	13.124377762416314	2.3873559430255948e-39	1.8201975987230279e-37	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Stk38l	272.33521628318897	3.1930159388518224	0.24392780886316887	13.090003775022398	3.755891658983602e-39	2.844394730199394e-37	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Pmp22	3530.533754956614	1.8689362216745113	0.14288399051621237	13.080095362135424	4.2790303237521516e-39	3.218971878214619e-37	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Gnl1	275.9264653525057	1.7353096661555498	0.13267798843026316	13.079107444168447	4.335004595029537e-39	3.239482903994258e-37	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Cry1	128.55191365875038	3.6740750825980686	0.28251051497504953	13.005091449153854	1.1446190457367248e-38	8.458835317122014e-37	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Smndc1	346.7749469262593	1.3855055184098546	0.1065368888978495	13.004936907237036	1.1469353097480223e-38	8.458835317122014e-37	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Irf5	3684.464663403808	1.4887232229333804	0.1147216943118702	12.976823885518076	1.6560669451129005e-38	1.2134454161463615e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
H2-DMb2	89.9207696789414	4.2078606663660905	0.32432191794104354	12.974333320053352	1.710783985077023e-38	1.2454507411360728e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Jdp2	1083.9696317867058	2.684080271962737	0.20693381057028312	12.970718823404232	1.7934054496665653e-38	1.297229941925482e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Cdk11b	754.7072832110174	1.1449988892273255	0.0883829589058883	12.954973485856476	2.2021216744580906e-38	1.5827223550691144e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Rap1b	4956.763164003891	1.1659565945489612	0.09004838825617954	12.948111755558799	2.408044360365242e-38	1.7197704153393283e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Dnaja1	2260.1783679767273	-1.3270905523253613	0.10283455919617097	-12.90510274657525	4.2125324851957903e-38	2.9895733687389492e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Srsf6	1636.0985342592714	1.0401569613875081	0.08071911443774396	12.886129495260352	5.388084182727834e-38	3.799946369868805e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
H2-Oa	441.88016159545936	2.213296126394595	0.17198519557188158	12.869108408052153	6.717306359219468e-38	4.707955587418166e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tnfaip3	2328.712217975612	2.3509731805903598	0.18273465521195334	12.865502593711486	7.038262199344731e-38	4.902453744284317e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Med7	245.08824966068894	1.1503803692264674	0.08947295751213497	12.857296787919909	7.826613931517884e-38	5.418129546211522e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Btla	59.75366250029105	8.319210392806118	0.6486932720518425	12.824567097007384	1.1945188260692632e-37	8.218872215466809e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Coq10b	745.0847933922444	2.5067870704312005	0.1955235587123905	12.820895276965636	1.2524594526848406e-37	8.565304523694389e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Wdr26	2245.249828098142	0.7625681614025603	0.059516661054952374	12.812683841562835	1.392341030297722e-37	9.464563967397287e-36	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Swap70	1944.0527664931699	2.188634525255486	0.17135701388160343	12.77236615927312	2.33933278618638e-37	1.5806605484627014e-35	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Spp1	1192.45230098592	-6.045996558535647	0.47447665956328117	-12.742453051537911	3.434242303566846e-37	2.3066660805623983e-35	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Tnfaip8l2	651.9827447109968	-1.1809523994974838	0.09302681087219088	-12.69475314079066	6.322900000305844e-37	4.221751692511902e-35	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
P2ry10	53.0065912751498	7.6903847704028	0.6069321314415225	12.6709138831345	8.570998799238918e-37	5.689126497094821e-35	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Wipf1	877.7533550619371	0.8471834439936226	0.06689426901627914	12.6645145608431	9.299383589598751e-37	6.136505521931714e-35	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Gnl3	1525.0631562537283	2.240123947468125	0.17723523346494474	12.639269876952529	1.2823921326079509e-36	8.413088851365185e-35	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Pfkfb3	4499.692668484573	1.9121752588705565	0.15135071362492872	12.634068337525205	1.3700728883511698e-36	8.936359810493988e-35	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Crtap	185.27974921470653	-2.663722890644807	0.2110099964127032	-12.623681038480155	1.563389684205394e-36	1.013867195205383e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Lpar6	908.4028945493501	-1.2794774213603062	0.10135979147271768	-12.623126022360596	1.5744499337679307e-36	1.0152053172935618e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ddx6	1070.0452113090623	1.3917351546569903	0.11045153143238771	12.600415192150894	2.1003595541375124e-36	1.3466168868686186e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tbc1d10a	2184.681341003785	2.2863727632853728	0.1815516484537367	12.59351144844047	2.2924385076439155e-36	1.4543029672646823e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Smim3	218.59433072000255	3.066744160035786	0.24351890036166773	12.593454370404679	2.2940972011087686e-36	1.4543029672646823e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Lpin2	1671.3483192035135	1.7064366676145457	0.13553990161195217	12.589921103086214	2.3991304488448277e-36	1.5123903902103372e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Icam4	58.42912845528226	2.9099016675983833	0.23133292097308555	12.578848074705874	2.760254075647619e-36	1.7303726105337628e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Wnt11	102.49516356643511	8.411161428164357	0.6690487475788752	12.571821498212657	3.016919233036663e-36	1.8808241229605362e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ckap2l	318.3597342934765	4.839203108675534	0.38506990951752446	12.567076754293373	3.203512470226106e-36	1.9861777315401857e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tlr9	573.7770115435495	1.0716479418596494	0.0853221168438053	12.560025249038988	3.502209906774124e-36	2.159504731586842e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ccl22	222.2252359485972	9.92584735929488	0.7909857297849321	12.548705982336374	4.0405907630445214e-36	2.4779362049018684e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Runx1	396.6025792614022	0.9494529173225373	0.07578849267422288	12.527665926854677	5.269062307486598e-36	3.2138431933880417e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Stat3	1117.1313837478622	2.2830130139856117	0.18236889474521106	12.518653563017017	5.9027978257422017e-36	3.581030680950269e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Rbm4b	84.39936888522465	1.4171186441296688	0.1136894472840222	12.464821300339185	1.1613181970917825e-35	7.0076548320768305e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tmem165	246.098792721645	-2.0496297515567186	0.1645019126147946	-12.459610462744148	1.239746882376077e-35	7.441119053580666e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Gem	2327.410358958256	1.5548494813942888	0.12481136245134111	12.457595613544092	1.2714641899067416e-35	7.5911121264061754e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Mcoln3	84.39006684361476	-6.694799366985131	0.53795261444787	-12.444961112153655	1.4895690707515036e-35	8.846472312821035e-34	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Rsrc2	1064.7454586478323	0.888858075577646	0.07151048880031169	12.42975807450741	1.8017881026927693e-35	1.0644699974233093e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
S100a1	450.51514045259785	-5.121316906190988	0.4126974298238032	-12.409374365082623	2.3246210275958567e-35	1.3661991497599817e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Slc27a1	310.83492975103235	-4.005402989343914	0.3233086267142466	-12.388790952009	3.005402844430224e-35	1.757148481686562e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ppp1r15a	5569.5860086050325	1.1166180404840718	0.09020813513181022	12.378241040594544	3.4277284442778844e-35	1.9937364827438994e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Alyref	141.8733310028679	1.7074159645005438	0.13802791905116102	12.37007683835093	3.7945823268437353e-35	2.195798306466908e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Sub1	245.39516459848494	1.7061543960290835	0.13800538851061656	12.362954913878827	4.1462998967199385e-35	2.387084083397336e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Zswim4	670.8721446215911	3.0512339291628	0.24692807786449625	12.356771880908532	4.4777992842808475e-35	2.564847062123101e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Slc38a1	451.663285879957	2.1426702771374093	0.17348445139892535	12.350791438999716	4.823456178303815e-35	2.7488828038373864e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Rcan1	170.20885095311567	4.263967586563614	0.3452743718929058	12.349505013034024	4.901205089896234e-35	2.779155690170307e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Aff4	657.9429506164688	1.7274768860866931	0.14001386336306101	12.33789886653783	5.661405696797003e-35	3.194165094132869e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Map3k8	1044.8628704113457	1.686403721054912	0.13689834572026954	12.318656680489154	7.188166666506427e-35	4.035386699744205e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Cnpy2	462.4230096422955	-1.484597775831425	0.12085207103816936	-12.284421467320461	1.0982788331616316e-34	6.117768957409233e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Cracr2b	162.80311461360998	-1.4613311754448177	0.1189597258829588	-12.284251368253665	1.1005911896083609e-34	6.117768957409233e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Efhd2	2765.393388384298	0.9782252305801181	0.07967561376771488	12.277598932993747	1.1949212366210904e-34	6.609554526486463e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Kcna7	38.066523647574236	4.120381178651432	0.3356776054225512	12.27481700325136	1.2367111031977223e-34	6.807340530967365e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Mmp25	95.58771154507741	6.7036749726931255	0.5463387082546072	12.270181247287807	1.309598640529614e-34	7.173549058124351e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Dusp5	1684.681564130181	3.72223247331623	0.3034029003025234	12.268282437658925	1.340671242018323e-34	7.308277437166549e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Atf4	731.787380093175	1.3457937214620808	0.10976507556753497	12.260673210524567	1.4727126687756719e-34	7.98946622810802e-33	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tm9sf2	650.7560695072605	-0.855473670119261	0.06988927124699898	-12.240414799803693	1.890639141804634e-34	1.020764214168588e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Itprid2	553.4121111002769	1.0860099221470325	0.08875480213113514	12.236069441543613	1.9946028586901444e-34	1.071766602736171e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Slc20a1	552.9875940216695	1.1279441063730433	0.09232196584059893	12.217505293599649	2.5065906042756963e-34	1.3404913923529364e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tpp2	946.5764163628908	0.8364871101401499	0.06862764067480158	12.188778485099341	3.5672831098061956e-34	1.898736915615713e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
H2-Eb2	58.68031112102665	6.6286450062313875	0.543934789568007	12.186470020599081	3.669758706510003e-34	1.944110668744548e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Zfp366	46.345897793803964	8.29066641512188	0.6813021669437204	12.16885372948878	4.554332024856953e-34	2.401452456471302e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Acaa2	112.90796280641307	-2.445667675596462	0.20119444334299147	-12.155741654490658	5.34742864301167e-34	2.8065295259415666e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Rbpj	710.7997665911148	2.0071435588739956	0.16606411743305857	12.086557830189216	1.2438989366853904e-33	6.498220185906456e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Mafg	767.6401158737048	1.276891782460258	0.1056802246728797	12.082599052118988	1.3052755444995602e-33	6.787432831397713e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Atp13a2	867.202914620142	-1.4705602220365812	0.12178489575579814	-12.075062452615914	1.4305559580357195e-33	7.404767628658284e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Bcor	476.53258243362677	2.549537739133342	0.211230312268626	12.069942574771378	1.5224050488115724e-33	7.844209393054695e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Uvrag	993.4979102709187	0.9351004239852515	0.07748707019458231	12.06782527248825	1.562079479863583e-33	8.012047659445759e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Gtpbp4	214.148468310225	1.2715310711354966	0.10542952947583481	12.060483219997112	1.70777965947961e-33	8.719722026048833e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Il1b	1229.6972069887004	3.5122368061820706	0.29134871032647813	12.055096458969546	1.823189273390194e-33	9.267057549970696e-32	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
H2-Q7	1288.5064736832871	2.611656639800323	0.216764946353558	12.048334768761633	1.9790775785915555e-33	1.001431004342023e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Edn1	344.6181533319306	3.5239844453503673	0.29322162190248946	12.018160265555943	2.852518337107072e-33	1.4369561123176875e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Eif5	228.17506468261948	1.3881196997171779	0.11563090740688381	12.00474622959276	3.3549138670981326e-33	1.6825265811704591e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Nr1d2	598.6666766269428	1.1308188133088974	0.09442358164410201	11.976021176268649	4.745581430843919e-33	2.3694310117541054e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ifi205	309.38952233419434	2.0993053500450194	0.17529803620259646	11.975635298154728	4.767714058620567e-33	2.369994953192708e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Gadd45b	4343.2896566986	2.891580985094262	0.24156797237551006	11.970051148168713	5.099717874387575e-33	2.5239130041486576e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tnip2	1142.4268466046922	1.8653897681002032	0.15586319301717794	11.968122377004143	5.2196472340328857e-33	2.571986872874545e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Fosl1	142.48509498054398	5.563953393956091	0.4653770143342097	11.955797606197084	6.0549410620866697e-33	2.970606736721129e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Jak2	964.4391301437274	2.7083297483616273	0.22665364995762163	11.949199798317895	6.555336595187901e-33	3.2021826034675447e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Hivep3	572.2007094992371	2.175478005524313	0.18208966774763058	11.947289664669187	6.707725433050236e-33	3.262498870109434e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Epc1	848.8272012399339	0.8903367277750536	0.07460988400380694	11.933227610025831	7.94327939911991e-33	3.832205654677356e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ndufa1	358.9192349176384	-2.175384406998465	0.18229698836185845	-11.933188949234529	7.94697025163507e-33	3.832205654677356e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Casp4	637.9525704491527	2.5881583973059206	0.21705068088255164	11.924212293562903	8.851729786783492e-33	4.250336975066592e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Jaml	41.50063193523617	7.999636941952167	0.6713625778771342	11.915524048491392	9.82465068140511e-33	4.69751518173624e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Alkbh1	448.8630506041534	1.2250549455581259	0.10291327781575334	11.903759860329723	1.1313268016203888e-32	5.378693966622489e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Il1a	14141.46066002613	3.05422276361686	0.25658128826818055	11.903528835760483	1.1344639879972992e-32	5.378693966622489e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Usp36	203.51255568084542	1.1031169032757941	0.09271955550495516	11.897348917045239	1.2216669044741536e-32	5.767903493759979e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Evi2a	985.7432839198823	0.7901188352993975	0.06645955820651664	11.888716335492026	1.3547267168333804e-32	6.369473446978277e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Pgap1	182.47474952730875	-2.4789976385238464	0.20864173786247492	-11.881599836739591	1.4751667602366405e-32	6.906963370336203e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Napa	560.7340528484272	1.3430246475202254	0.11312075516663844	11.872486578982016	1.6450427726294706e-32	7.661243035118272e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Klrd1	46.55465812866955	8.016558827901637	0.6752354123370263	11.872242896971136	1.649842305506682e-32	7.661243035118272e-31	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Abcb1b	227.2489090993882	1.3102486601739727	0.1107206496235281	11.833823813616293	2.609762176178636e-32	1.2069080490163824e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ppard	577.2452491037508	1.2331480591763844	0.10421009489795209	11.83328793994427	2.626481315160711e-32	1.2096822514397332e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Lyz1	1729.052381459472	-3.3090393865965524	0.2797543465208507	-11.828375243313415	2.784799414378301e-32	1.277385227310762e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Tlr2	2164.807428929584	2.12766018251606	0.18035319686605747	11.79718585247039	4.0358342474540406e-32	1.8437390141000562e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ddx21	1279.408555211881	1.4186594164169655	0.12038194274978789	11.78465294720844	4.68345304978011e-32	2.13097113764995e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tox4	495.85059177455986	0.6835008166321662	0.05801633556741924	11.781178696436077	4.8805759047720155e-32	2.2117437152388523e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Opa3	137.1242887030867	1.5095174360203498	0.12832103827335478	11.76360054697121	6.011488621699284e-32	2.713345504290189e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Pelo	119.67757060231395	1.2832820627991948	0.10912860475442485	11.75935553915493	6.321495819992728e-32	2.8419027423425472e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Alpk1	159.04400417577463	1.249289883285521	0.10654201029260374	11.7257960484743	9.401306157778806e-32	4.209695979538732e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tlr8	111.2859891540807	-2.7011257154007104	0.23108455303788433	-11.688906419278851	1.4524473794491537e-31	6.478030130317886e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Bcl3	391.6900247010616	3.170612856194377	0.27146917734612225	11.679458003999683	1.6232725475275123e-31	7.21142024657498e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Vps37b	1197.963269385777	2.728114493489385	0.2336515690240356	11.675994751007837	1.6907623036503866e-31	7.481788954663122e-30	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
