cell_group	parameter	factor	c_lower	c_effect	c_upper	c_pH0	c_FDR	c_rhat	c_ess_bulk	c_ess_tail	v_lower	v_effect	v_upper	v_pH0	v_FDR	v_rhat	v_ess_bulk	v_ess_tail
Treg	conditionCD8-41BB	condition	-0.13507426134999997	0.1109740020989941	0.34980211857500004	0.45399999999999996	0.1341875	1.0014479002812886	1095.045669032229	3109.485783207118	NA	NA	NA	NA	NA	NA	NA	NA
Treg	conditiontumor	condition	-0.586153812225	-0.3011362941632185	-0.017776342517499925	0.08325000000000005	0.020535714285714275	1.0005243837757039	777.6112277152812	1379.3928866070885	NA	NA	NA	NA	NA	NA	NA	NA
γδ / Th17-like T cells	(Intercept)	NA	-1.39271828725	-1.07945278569375	-0.7744124089499999	0	0	1.0011486453140512	223.05536961080946	859.1137627970617	-6.15961121725	-5.46191263298	-4.57902840225	0	0	1.0057257754976028	107.82806533902136	122.7660799742046
γδ / Th17-like T cells	condition41BB-L	condition	-0.21651195277500002	0.1433555458720755	0.5113990765250002	0.39049999999999996	0.1947222222222222	1.000854148200815	162.66969044000052	553.5019727290509	NA	NA	NA	NA	NA	NA	NA	NA
γδ / Th17-like T cells	conditionB7H3	condition	-0.8590772772249999	-0.48049217133884	-0.06470943161249994	0.03374999999999995	0.016166666666666645	1.0017113433296954	137.72899179629323	303.6025566472551	NA	NA	NA	NA	NA	NA	NA	NA
γδ / Th17-like T cells	conditionCD28-41BB	condition	-0.413526606575	-0.003022424480281	0.38927484165	0.721	0.37463461538461534	1.005533358665072	151.28189644211028	340.35018076297564	NA	NA	NA	NA	NA	NA	NA	NA
γδ / Th17-like T cells	conditionCD8-41BB	condition	0.45700718500000004	0.81070985893275	1.1591308545000003	0	0	1.0003662938253661	317.6089201818854	609.0934298003805	NA	NA	NA	NA	NA	NA	NA	NA
γδ / Th17-like T cells	conditiontumor	condition	0.11038099447500002	0.469775742673705	0.8215834872000002	0.021499999999999964	0.0053499999999999884	1.0000992992292923	215.79747742843225	446.6517601011107	NA	NA	NA	NA	NA	NA	NA	NA
γδ T cells	(Intercept)	NA	-0.715356243975	-0.5081605170545	-0.30953921325	0	0	1.0000597020633208	287.81382413565046	484.55171208658317	-7.716105037	-6.489011937595	-5.560105672500001	0	0	1.0022878017728887	150.3534199465125	172.59747350524867
γδ T cells	condition41BB-L	condition	-0.12758940864999999	0.16500130530156507	0.4759263241750001	0.34199999999999997	0.17025	1.0004807402937577	461.39102184957153	930.5434135302625	NA	NA	NA	NA	NA	NA	NA	NA
γδ T cells	conditionB7H3	condition	-0.20176275440000002	0.07865672460985522	0.37297162990000005	0.57525	0.185575	0.9998978619694286	427.82003359281987	601.8679952167246	NA	NA	NA	NA	NA	NA	NA	NA
γδ T cells	conditionCD28-41BB	condition	-0.15629291720000002	0.14307159431745825	0.45427892157500005	0.38975000000000004	0.225	1.0000936559361624	551.3006908579686	953.5591279914132	NA	NA	NA	NA	NA	NA	NA	NA
γδ T cells	conditionCD8-41BB	condition	0.35801505219999996	0.602087728096	0.8612849954500001	0	0	1.0007495951679486	318.27828081229706	849.6143112689385	NA	NA	NA	NA	NA	NA	NA	NA
γδ T cells	conditiontumor	condition	-0.077404188615	0.23459869645629125	0.56321024565	0.18999999999999995	0.04808333333333332	1.0011238795493882	496.8217004420976	767.1842160453886	NA	NA	NA	NA	NA	NA	NA	NA
