"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.6331076051691e-10,0.628010488502277,0.782,0.557,1.64503865416497e-05,"9","Mbnl1"
8.74594383952765e-10,0.636953630156171,0.676,0.422,1.66653959862199e-05,"9","Map2k3"
1.00556695866715e-09,0.634423608151244,0.571,0.357,1.91610783974026e-05,"9","Tfip11"
1.29694766219062e-09,0.563980588318944,0.512,0.317,2.47133377030422e-05,"9","Lrp1"
1.30171144734478e-09,0.770895223259798,0.541,0.313,2.48041116291548e-05,"9","Snx5"
1.3528604811836e-09,0.693305075276444,0.506,0.322,2.57787564689535e-05,"9","Fmnl3"
1.80067610479629e-09,0.603827733155817,0.729,0.513,3.43118831768932e-05,"9","Plekho2"
2.1802787753946e-09,0.631120419770372,0.512,0.32,4.15452120651442e-05,"9","Plbd1"
2.28725721138655e-09,0.751785941039807,0.559,0.359,4.35836861629707e-05,"9","Tiprl"
2.32980474116089e-09,0.54244081236914,0.529,0.348,4.43944293428208e-05,"9","Abr"
2.36367022675208e-09,0.592108915168044,0.776,0.577,4.50397361707608e-05,"9","Slfn2"
2.72976069127535e-09,0.543164101736442,0.671,0.43,5.20155899722517e-05,"9","Lck"
2.78156385144725e-09,0.633881560109718,0.5,0.302,5.30026991893273e-05,"9","Adrb2"
3.25092097520246e-09,0.647185407731875,0.559,0.346,6.1946299182483e-05,"9","Cuta"
3.57540111455466e-09,0.555572497849663,0.629,0.411,6.8129268237839e-05,"9","Vsir"
4.06454349992928e-09,0.754629267720876,0.541,0.339,7.74498763911524e-05,"9","Tgfbr2"
4.59466240133798e-09,0.58771604279412,0.659,0.437,8.75512920574953e-05,"9","Tnfrsf1a"
5.17883912398374e-09,0.567474224438962,0.524,0.346,9.86827795075102e-05,"9","Ifitm3"
5.42395675318642e-09,0.525354837513325,0.6,0.376,0.000103353495931967,"9","Slc11a1"
5.48271370392418e-09,0.566535074901022,0.6,0.394,0.000104473109628275,"9","Nsmaf"
5.74662827918191e-09,0.618299358210981,0.641,0.436,0.000109502001859811,"9","Klf4"
5.89853214123487e-09,0.797191662797993,0.553,0.349,0.00011239652995123,"9","Mafb"
5.97830173942687e-09,0.598217823386213,0.571,0.369,0.000113916539644779,"9","Itgb7"
6.15418891527375e-09,0.510089643158466,0.618,0.442,0.000117268069780541,"9","Ankrd11"
6.56669417054075e-09,0.604203628720646,0.776,0.534,0.000125128357419654,"9","Ubald2"
8.37751030811674e-09,0.663846698359239,0.535,0.337,0.000159633458921164,"9","Nadk"
8.51195808487117e-09,0.608641288850679,0.694,0.484,0.00016219536130722,"9","Nr4a1"
8.54900033861492e-09,0.621562319780239,0.6,0.399,0.000162901201452307,"9","Ifnar2"
8.68824241388880e-09,0.781524746898759,0.512,0.273,0.000165554459196651,"9","Ube2e1"
8.9318267261316e-09,0.741298840227336,0.506,0.293,0.000170195958266438,"9","B4galt5"
9.08635868662318e-09,0.64351273321756,0.582,0.362,0.000173140564773605,"9","Abca1"
9.11330082539205e-09,0.575011819416434,0.559,0.364,0.000173653947227846,"9","Arnt"
1.09783513801131e-08,0.647720273159548,0.612,0.42,0.000209192485548055,"9","Was"
1.19310270398657e-08,0.51773443411556,0.518,0.337,0.000227345720244642,"9","Cd300a"
1.24629694671747e-08,0.517223313257946,0.671,0.448,0.000237481883197013,"9","Il10rb"
1.39549819009939e-08,0.600866088036869,0.524,0.317,0.000265912180123439,"9","Itch"
1.41578623287781e-08,0.531889355371577,0.794,0.594,0.000269778066674866,"9","Dusp1"
1.46070463220616e-08,0.53541476167277,0.776,0.54,0.000278337267666884,"9","Fos"
1.59483051453339e-08,0.571937578594544,0.753,0.54,0.000303894954544338,"9","Runx3"
1.70120240104154e-08,0.567025926119181,0.518,0.335,0.000324164117518466,"9","Mef2d"
1.77968473590944e-08,0.595901457344618,0.759,0.53,0.000339118926427544,"9","Cab39"
1.86898501483467e-08,0.512391834094604,0.588,0.372,0.000356135094576746,"9","Kdm7a"
1.92150490016602e-08,0.690240098830044,0.647,0.449,0.000366142758726635,"9","Ago2"
1.96095320753962e-08,0.523619839370212,0.524,0.327,0.000373659633696675,"9","Map3k2"
2.33110733355821e-08,0.602646237371306,0.735,0.524,0.000444192502409516,"9","Pdcd6ip"
3.0069115352164e-08,0.637745337459497,0.588,0.394,0.000572966993035484,"9","Csk"
4.49252318386974e-08,0.606370708534924,0.518,0.333,0.00085605029268638,"9","Arl5b"
5.22250628115605e-08,0.543074428703904,0.588,0.375,0.000995148571874286,"9","Znrf2"
5.61241423346082e-08,0.506602176476826,0.729,0.497,0.00106944553218596,"9","Cyrib"
5.86198255975145e-08,0.510252746575867,0.653,0.445,0.00111700077676064,"9","Tial1"
5.91721657879882e-08,0.601251327074669,0.682,0.502,0.00112752561909012,"9","Ascc3"
5.95019395529715e-08,0.506546992827676,0.688,0.507,0.00113380945818187,"9","Ddx21"
6.08016303137054e-08,0.559081845178844,0.512,0.325,0.00115857506562766,"9","Nptn"
7.79248165685657e-08,0.642664052115105,0.559,0.351,0.00148485737971402,"9","Rilpl2"
8.23134841444567e-08,0.547008790353871,0.612,0.418,0.00156848344037262,"9","Cd37"
8.54693162306356e-08,0.563756573962844,0.653,0.451,0.00162861782077476,"9","Sertad1"
9.144948947663e-08,0.515640814489049,0.688,0.511,0.00174257002197718,"9","Pld4"
9.14901944335492e-08,0.502220731897975,0.712,0.513,0.00174334565493128,"9","Nsd3"
9.18473613158746e-08,0.587166626703748,0.671,0.529,0.00175015146987399,"9","Dock2"
