"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.93873888018708e-34,0.622860375788207,0.74,0.407,3.69426693619648e-30,"1","Actr3"
1.94803951503335e-34,1.54603026204858,0.149,0.032,3.71198929589606e-30,"1","Wdr5b"
2.25297281993968e-34,1.85419319311075,0.106,0.014,4.29303970839505e-30,"1","Adsl"
2.3049167736596e-34,0.730873996560833,0.131,0.025,4.39201891220837e-30,"1","Slc35e2"
3.70927374044528e-34,4.45213801174218,0.161,0.01,7.06802111241848e-30,"1","Apoe"
3.98599943694245e-34,0.521397886388114,0.14,0.036,7.59532192709384e-30,"1","Zfp512"
4.13085025145529e-34,1.33451217956439,0.112,0.018,7.87133515414806e-30,"1","Nudt5"
4.17884717990962e-34,2.58781074175002,0.103,0.008,7.96279330131779e-30,"1","Cenpw"
4.35415288969149e-34,0.578799093709087,0.158,0.04,8.29683833130714e-30,"1","Pi4ka"
4.63313395766927e-34,1.86710174393797,0.133,0.02,8.8284367563388e-30,"1","Fbxo34"
5.04583566548984e-34,1.10538741590502,0.126,0.02,9.61483986059089e-30,"1","Tuba4a"
5.81293243214025e-34,0.612290734432762,0.237,0.072,1.10765427494433e-29,"1","Zdhhc23"
6.37862092520011e-34,0.808923818774099,0.158,0.038,1.21544621729688e-29,"1","Pwwp3a"
7.26335797550534e-34,0.754648317603344,0.234,0.066,1.38403286223254e-29,"1","Trim30d"
8.08148374536864e-34,0.975625246408709,0.129,0.022,1.53992672767999e-29,"1","Selenoi"
8.12501490429476e-34,1.65932346097494,0.104,0.014,1.54822159001337e-29,"1","Ppa1"
8.29101564768521e-34,2.08088082247918,0.113,0.012,1.57985303166642e-29,"1","Ifrd2"
8.51236342556808e-34,0.947827363695275,0.113,0.012,1.622030850742e-29,"1","Tmem156"
8.68313154911902e-34,0.762367022353189,0.168,0.031,1.65457071668463e-29,"1","Ppp3cc"
8.69986492760002e-34,0.639759547912443,0.165,0.035,1.65775926195418e-29,"1","Krr1"
8.74695897878031e-34,1.53388109651317,0.11,0.012,1.66673303340659e-29,"1","Xpc"
8.74899378602592e-34,0.695745973667768,0.149,0.03,1.66712076592724e-29,"1","Ndufaf7"
1.11474295413681e-33,0.86962103663459,0.188,0.046,2.12414269910768e-29,"1","Hs6st1"
1.12949600630007e-33,1.2569457212265,0.129,0.017,2.15225464000479e-29,"1","Lrp12"
1.14466914508594e-33,0.75703014275606,0.165,0.036,2.18116705596126e-29,"1","Nol6"
1.15599502125607e-33,0.519035654001478,0.28,0.1,2.20274851300345e-29,"1","Emsy"
1.47679253276127e-33,1.54028544862851,0.126,0.017,2.81402817117661e-29,"1","Max"
1.5236638854626e-33,0.640713820896489,0.142,0.035,2.90334153374899e-29,"1","Cdk5rap3"
1.99913439147407e-33,0.63435239511015,0.145,0.039,3.80935058295384e-29,"1","Xpo7"
2.46605721987849e-33,0.593405407884656,0.212,0.054,4.69907203247846e-29,"1","Ddx27"
3.03528536462135e-33,1.44475989704553,0.101,0.012,5.78373626228598e-29,"1","Dnajc25"
3.52264608968628e-33,0.629972962267973,0.182,0.037,6.71240212389721e-29,"1","Apobr"
3.5866761317957e-33,0.54806200801154,0.547,0.258,6.83441136913671e-29,"1","P2ry10"
4.11460175128133e-33,0.706087755362111,0.335,0.117,7.84037363706658e-29,"1","Slc25a20"
4.87444754339926e-33,0.502393199356878,0.142,0.028,9.28825979394728e-29,"1","Iqce"
6.08430586314394e-33,1.07850041800498,0.168,0.033,1.15936448222208e-28,"1","Dock5"
6.45041899325936e-33,1.76409335373289,0.101,0.011,1.22912733916557e-28,"1","Dus2"
6.45814572181854e-33,0.988968669261406,0.161,0.026,1.23059966729252e-28,"1","Agpat2"
6.83410676862027e-33,1.68143055826211,0.115,0.014,1.30223904476059e-28,"1","Pigx"
9.89277958033103e-33,0.826290721195593,0.156,0.029,1.88506914903208e-28,"1","Ddx31"
1.11202261996326e-32,1.10089644232719,0.136,0.025,2.11895910234e-28,"1","Ctu2"
1.14731961658825e-32,0.724435184840286,0.142,0.029,2.18621752940891e-28,"1","Lrrk2"
1.23282019633206e-32,0.518141294709602,0.198,0.054,2.34913888411073e-28,"1","Prpsap2"
1.24738038788698e-32,0.72015457310533,0.159,0.039,2.37688332911865e-28,"1","Apol8"
1.28555692880343e-32,0.885523885845337,0.158,0.036,2.44962872783493e-28,"1","Carnmt1"
1.29414152976379e-32,0.679724048853096,0.129,0.022,2.4659866849649e-28,"1","Tpcn2"
1.48058004190703e-32,1.30112525674702,0.152,0.031,2.82124526985385e-28,"1","Aldh1b1"
1.54835364638495e-32,0.722143207327493,0.104,0.023,2.95038787318652e-28,"1","Wdfy1"
1.64661004355476e-32,1.2166853514932,0.108,0.011,3.1376154379936e-28,"1","Tstd3"
1.91707811629214e-32,0.530870371259177,0.2,0.055,3.65299235059467e-28,"1","Chmp4b"
2.09859193340987e-32,0.994300448895098,0.129,0.023,3.99886692911251e-28,"1","Lage3"
2.22137689565872e-32,0.855897488905144,0.161,0.032,4.23283367467769e-28,"1","Fam222b"
2.52170824037672e-32,0.675466860163714,0.209,0.057,4.80511505203783e-28,"1","Sulf2"
