"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Kcnb2",0.315508637127147,-0.433578575825464,0,0,1
"Kcnc1",1.88523628657242e-07,-0.142412361851508,0.001,0.001,0.00359231774406375
"Kcnc2",0.00335161399360573,0.0146548691170079,0,0,1
"Kcnc3",8.15762247043878e-52,-0.484560238834194,0.002,0.003,1.55443496174211e-47
"Kcnc4",0.391440364089664,1.78986693779173,0.001,0,1
"Kcnd1",4.49519610573789e-34,-0.0487603086734132,0.044,0.069,8.56559617948356e-30
"Kcnd2",1.96509759635076e-12,-0.736934609463298,0.001,0.002,3.74449346984638e-08
"Kcnd3",0.000216618472327904,-4.51968544631036,0,0,1
"Kcne1",0.404836183412999,-0.681917348467351,0,0,1
"Kcne1l",0.646300768041724,0.438775958577112,0,0,1
"Kcne2",0.20562806971282,1.8117548153509,0,0,1
"Kcne3",0.468086922970481,-0.367857652228476,0,0,1
"Kcne4",0.753954299164418,-0.738339725389913,0,0,1
"Kcnf1",0.0670514636707613,-0.96423684183338,0.001,0.001,1
"Kcng1",0.0301259956567023,-1.18620421329047,0,0,1
"Kcng2",0.819013355850131,1.29280734192151,0,0,1
"Kcng3",0.00181829728044943,0.892486959069821,0.011,0.007,1
"Kcng4",8.42244462453894e-11,1.05174893589115,0,0,1.6048968232059e-06
"Kcnh1",7.95408575641602e-05,0.292230095910098,0.002,0.002,1
"Kcnh2",5.02333613768005e-07,0.553648932829729,0,0,0.00957196701034934
"Kcnh3",0.937012747502489,-0.0972413435847983,0,0,1
"Kcnh4",1.06533651929547e-06,0.0659190754788996,0.007,0.01,0.0202999873751751
"Kcnh5",0.538472183504643,0.315206810982827,0,0,1
"Kcnh6",0.750217757895991,0.331617277974157,0,0,1
